account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label
0.0020789999999992,0.0,102005537.133333,1.0,14.0,6.180035,6.180035,6.180035,0.023254,0.412141,6.18003461629536,6.182113616295359,0.0,0.0,1
0.0004409999999999,0.0,0.0,1.0,1.0,0.181385,0.181385,0.181385,0.181826,0.181826,0.18138501,0.18182601,0.0,0.0,1
0.0015330000000002,0.0,0.0,1.0,1.0,7.998467,7.998467,7.998467,8.0,8.0,7.998467,8.0,0.0,0.0,1
-0.601036010520552,29506.87931,153578663.4,51.0,9.0,0.0,0.304764,0.010943,0.000147,0.003363,0.6346702469728082,0.0336342364522561,0.0,0.0,1
0.0001008000000002,0.0,551260976.0,1.0,2.0,9.999899,9.999899,9.999899,5.0,5.0,9.9998992,10.0,0.0,0.0,1
0.0019768365603844,61411.5,381714630.25,5.0,3.0,0.1,2.5,0.507879,0.099517,1.016253,4.063033673439616,4.0650105100000005,0.0,0.0,1
0.003054459,566542.5,191276011.25,14.0,8.0,0.0,0.01,0.004377,0.00195,0.008041,0.0612724866614959,0.0643269456614959,0.0,0.0,1
0.002153,0.0,0.0,1.0,1.0,1.997847,1.997847,1.997847,2.0,2.0,1.997847,2.0,0.0,0.0,1
-1.1194967734033954,70004.538462,191063212.875,8.0,7.0,0.0,1.736213,0.13724,0.02,0.306094,3.568247187806791,2.4487504144033956,0.0,0.0,1
0.0099999999999997,1633.25,254850511.0,2.0,3.0,0.2,4.4,1.9,0.21,1.268333,7.6,7.61,0.0,0.0,1
0.0039899999999999,22998.2,306199426.6,4.0,3.0,0.0979,4.81379,1.350002,0.1,1.3508,6.75001,6.754,0.0,0.0,1
0.0044571601,412726.25,551260976.0,3.0,1.0,0.0,0.03,0.008386,0.008,0.019,0.0335428398999999,0.038,0.0,1.0,1
0.0014321999999999,12690.0,511812462.333333,1.0,3.0,0.998715,14.999895,6.999523,1.0,7.0,20.9985678,21.0,0.0,0.0,1
3.1499999998629846e-05,0.0,306110154.8,1.0,3.0,10.615271,20.996426,20.996426,0.5,4.199292,20.99642649038128,20.996457990381277,0.0,0.0,1
0.001449,141136.333333,509944821.0,3.0,3.0,0.455,1.048034,0.83285,0.5,0.833333,2.498551,2.5,0.0,0.0,1
-51.77678690368144,336.666667,0.0,3.0,1.0,0.0,95.400059,31.80002,0.15,0.15,95.4000587689532,0.15,0.0,0.0,1
0.0060690000000001,612.8,153279063.9,3.0,2.0,0.050286,0.4979,0.205551,0.05058,0.206158,2.055511,2.06158,0.0,0.0,1
5.481164005144071,11323.550929,7435732.544601,72.0,151.0,0.0,0.218142,9.5e-05,0.0,0.02881,0.6554108825129134,6.136574887656984,0.0,1.0,1
0.0308820569999985,2748.580645,115889063.846154,29.0,12.0,0.0,6.0,0.203065,0.0,0.486609,6.295028696847707,6.3259107538477055,0.0,0.0,1
5.000000000000002e-05,0.0,0.0,1.0,1.0,0.00095,0.00095,0.00095,0.001,0.001,0.00095,0.001,0.0,0.0,1
0.0023315020000005,868058.0,138891200.818182,2.0,10.0,1.0,4.043538,2.521769,0.001,0.458715,5.043537708,5.04586921,0.0,0.0,1
-51.77678690368144,8869.468421,29547087.921569,50.0,43.0,0.0,32.0,0.523603,0.001755,0.45474,99.48457907185804,23.19174249340485,0.0,0.0,1
0.0014909999999996,868058.0,551260976.0,2.0,1.0,0.021559,4.98695,2.504255,2.01,2.505,5.008509,5.01,0.0,0.0,1
0.0058819999999997,1922.5,150844637.6,1.0,9.0,1.679836,6.599559,4.139697,0.005,0.828528,8.279394570000001,8.28527657,0.0,0.0,1
-0.4591002795157313,868058.0,6716595.828947,7.0,225.0,0.0,0.629478,0.207267,9e-06,0.00435,1.45086756679338,0.9917672872776488,0.0,0.0,1
-51.77678690368144,7376.84,218729697.142857,4.0,6.0,0.0,257.0,50.499508,0.01,101.0,1739.8886351514464,2001.0,0.0,0.0,1
0.1096487680515565,3842.146154,15464417.333333,100.0,93.0,0.0,257.0,50.499508,0.000867,101.0,1739.8886351514464,2001.0,0.0,0.0,1
0.0001889999984996,0.0,0.0,1.0,1.0,10.615271,257.0,50.499508,101.0,101.0,1739.8886351514464,2001.0,0.0,0.0,1
0.0180454458142733,2503.5,22566909.691176,2.0,50.0,0.00179,15.071244,0.945194,0.0,0.778661,52.93088775073898,52.948933196553256,0.0,0.0,1
-1.076098396999999,1458.6,308560011.4,2.0,4.0,0.017489,4.08975,2.238422,0.02,2.023202,11.192108396999998,10.11601,0.0,0.0,1
0.0031619100000002,324040.0,218732897.857143,2.0,7.0,1.78,2.5,2.14,0.5,0.61188,4.28,4.2831619100000005,0.0,0.0,1
0.0019462352232433,868058.0,551260976.0,1.0,2.0,0.029119,1.599,0.814059,0.030065,0.815032,1.6281186747767569,1.6300649100000002,0.0,0.0,1
-51.77678690368144,10676.492372,7416125.29902,116.0,189.0,0.0,257.0,2.134795,0.000462,2.816911,1539.1871469048442,574.6498287011747,0.0,0.0,1
0.0111300000000085,12431.35,109353865.142857,5.0,8.0,0.008047,17.8,3.026318,0.01,4.324107,60.52636399465439,60.5374939946544,0.0,0.0,1
-0.8752972319262424,21669.19209,26503583.067797,116.0,49.0,0.0,0.364,0.00371,9e-06,0.007422,1.3132087381051083,0.437911506178866,0.0,0.0,1
0.0025830000000013,868058.0,306225659.4,3.0,5.0,0.00419,15.368169,5.136616,0.5,3.082486,15.40984904,15.41243204,0.0,0.0,1
0.0031758707473921,24397.888889,127707042.75,2.0,12.0,0.001935,1.518975,0.276365,0.002,0.207538,2.487283389252608,2.49045926,0.0,0.0,1
0.000861,0.0,255206370.333333,1.0,6.0,3.145252,3.145252,3.145252,0.109429,0.524352,3.14525223,3.14611323,0.0,0.0,1
0.000861,0.0,510443487.666667,1.0,3.0,1.499139,1.499139,1.499139,0.5,0.5,1.499139,1.5,0.0,0.0,1
0.0008610000000004,0.0,0.0,1.0,1.0,10.615271,44.487595,44.487595,44.488456,44.488456,44.487594812446744,44.488455812446745,0.0,0.0,1
0.000441,0.0,0.0,1.0,1.0,0.099559,0.099559,0.099559,0.1,0.1,0.099559,0.1,0.0,0.0,1
0.0017764069999088,868058.0,72916065.285714,2.0,21.0,0.0,257.0,50.499508,6.812239,13.552384,284.5982831532063,284.6000595602062,0.0,0.0,1
0.0043570535827808,8400.0,0.0,1.0,1.0,0.02,0.17369,0.096845,0.198047,0.198047,0.1936899464172191,0.198047,0.0,0.0,1
0.0134450041127891,272755.75,55867912.714286,23.0,19.0,0.010077,15.221848,1.793242,0.010364,1.793722,50.21078296074447,50.224227964857256,0.0,0.0,1
0.0008609999999995,0.0,551260976.0,1.0,2.0,2.492681,2.492681,2.492681,1.147639,1.246771,2.492680656631638,2.4935416566316375,0.0,0.0,1
0.3199018983233657,12427.776358,4600953.087349,16.0,250.0,0.0,9.726367,0.746077,0.04,0.704343,233.52206765980512,233.84196955812848,0.0,0.0,1
0.023662799,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.023663,0.023663,0.0,0.023662799,0.0,0.0,1
0.0046632815499999,463225.926829,77974856.1,37.0,16.0,0.0,0.001,3.5e-05,5.3e-05,0.000305,0.00143271135625,0.0060959929062499,0.0,0.0,1
0.0125146908220969,507703.229167,73682862.190476,36.0,16.0,0.0,0.002,9.2e-05,2.3e-05,0.000807,0.0044312993904031,0.0169459902125,0.0,0.0,1
0.0102952900000019,0.0,0.0,1.0,1.0,10.615271,55.44,50.499508,55.450295,55.450295,55.44,55.45029529,0.0,0.0,1
0.0028453809999999,295052.5,0.0,2.0,1.0,0.0,0.023663,0.011831,0.026508,0.026508,0.023662799,0.02650818,0.0,0.0,1
0.0004200000000196,0.0,32088479.93617,1.0,41.0,10.615271,257.0,50.499508,0.049447,5.518,259.3455850583817,259.3460050583817,0.0,0.0,1
0.0017219999999955,320661.5,89883433.588235,2.0,16.0,0.693,9.317278,5.005139,0.01,0.588941,10.010278,10.011999999999995,0.0,0.0,1
-0.3702266265803151,244414.871795,108785242.6,105.0,12.0,0.0,0.39,0.003493,3e-06,0.002562,0.4086630000000001,0.0384363734196849,0.0,0.0,1
0.0010499999999993,0.0,255317093.833333,1.0,6.0,4.496484,4.496484,4.496484,0.147044,0.749589,4.4964835,4.497533499999999,0.0,0.0,1
0.0010499999999997,0.0,218905135.428571,1.0,6.0,3.905578,3.905578,3.905578,0.1,0.55809,3.90557838,3.90662838,0.0,0.0,1
0.042734504,13616.72541,382657693.0,116.0,4.0,0.0,0.01,0.000433,0.00742,0.037079,0.1055825559999999,0.14831706,0.0,0.0,1
0.0063435609999999,868058.0,510460792.0,5.0,3.0,0.0,1.102643,0.242639,0.000422,0.406512,1.2131936144113622,1.2195371754113622,0.0,0.0,1
0.0019529999999998,0.0,0.0,1.0,1.0,2.162962,2.162962,2.162962,2.164915,2.164915,2.1629618996773656,2.1649148996773655,0.0,0.0,1
0.000441,0.0,502808593.0,1.0,2.0,0.999559,0.999559,0.999559,0.15,0.333333,0.999559,1.0,0.0,0.0,1
0.01,0.0,0.0,1.0,1.0,0.49,0.49,0.49,0.5,0.5,0.49,0.5,0.0,0.0,1
0.0023464974999999,868058.0,551260976.0,23.0,2.0,0.0,0.025,0.001241,0.00256,0.01607,0.029793376,0.0321398735,0.0,0.0,1
0.0087056169443489,128402.1875,382723676.0,3.0,3.0,0.06,1.37,0.354375,0.62,1.419676,5.67,5.678705616944349,0.0,0.0,1
-51.77678690368144,754.155941,8821093.134503,91.0,158.0,0.0,257.0,2.101487,0.008323,4.062253,849.0007519649449,694.645304203747,0.0,0.0,1
0.0072449999999992,549.444444,85318155.666667,8.0,8.0,0.097509,1.549685,0.431511,0.098,0.431913,7.767197000000001,7.774442,0.0,0.0,1
0.0015803700000001,209601.333333,383454519.25,3.0,1.0,0.085959,0.713217,0.345887,0.009139,0.25981,1.03766063,1.039241,0.0,0.0,1
0.0032550000000011,617.666667,255972497.833333,3.0,6.0,0.16979,1.49979,0.747044,0.17,0.747586,4.482261769999999,4.48551677,0.0,0.0,1
0.01534475346875,578200.391304,95825724.9375,9.0,16.0,0.0,0.07,0.003043,0.00067,0.005334,0.07,0.08534475346875,0.0,0.0,1
0.0018972999999999,0.0,551260976.0,1.0,2.0,0.049,0.049,0.049,0.000897,0.025449,0.049,0.0508973,0.0,0.0,1
-43.78985928094565,22603.872951,12472477.300813,112.0,118.0,0.0,59.0,0.443209,0.005231,0.523197,108.14310691088384,64.35324762993818,0.0,0.0,1
0.1162472159999978,164033.792453,80655241.526316,49.0,18.0,0.0,51.893727,0.982063,0.080705,2.745557,52.049326875329335,52.16557409132933,0.0,0.0,1
-12.87680643563528,54144.478495,43743394.714286,116.0,29.0,0.0,37.65,0.298194,0.040348,1.216777,55.464,42.58719356436472,0.0,0.0,1
0.0470833095668581,868058.0,75500780.952381,41.0,13.0,0.008568,20.067898,1.224602,0.027289,2.568076,53.88250989272833,53.92959320229519,0.0,0.0,1
0.4410109999999996,868058.0,109730909.571429,13.0,12.0,0.003,3.005,1.02592,0.05,0.984141,13.33696397,13.77797497,0.0,0.0,1
0.0470120249116471,69183.6875,266530424.666667,16.0,5.0,0.0,0.001623,0.000101,0.0,0.008106,0.0016233112293403,0.0486353361409874,0.0,0.0,1
0.1,142.5,0.0,2.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1
0.0008610000000004,0.0,551260976.0,1.0,2.0,7.265751,7.265751,7.265751,2.266612,3.633306,7.26575089,7.26661189,0.0,0.0,1
-1.2521733793219418,220.263158,170299191.111111,16.0,8.0,0.0,6.0,0.570832,0.021464,1.065958,10.845798765580888,9.593625386258946,0.0,0.0,1
-0.7743691399605339,46491.956522,109428675.357143,21.0,13.0,0.0,30.0,2.424393,0.013007,3.92762,55.76104935627809,54.98668021631756,0.0,0.0,1
0.0288194452237501,44025.68599,22553067.971014,116.0,29.0,0.0,0.199811,0.002395,0.0,0.007603,0.495797223011001,0.5246166682347512,0.0,0.0,1
-5.44819315323474,22849.733333,51101741.633333,32.0,2.0,0.0,3.293193,0.095053,0.0,0.0085,5.70319315323474,0.255,0.0,0.0,1
-3.182166934602753,205023.625,153294734.9,39.0,10.0,0.0,16.456335,0.415207,0.088216,1.342613,16.608294975995946,13.426128041393191,0.0,0.0,1
-0.0001389999999999,0.0,255602465.5,1.0,5.0,0.079312,0.079312,0.079312,0.000133,0.013195,0.07931194,0.07917294,0.0,0.0,1
0.0002520002120967,868058.0,306644726.2,3.0,3.0,0.00063,28.23997,9.44702,0.013499,5.668262,28.34105944221167,28.34131144242377,0.0,0.0,1
0.0177029999999973,868058.0,44284662.542857,20.0,19.0,0.0007,15.053415,1.630114,0.002662,1.025149,35.862497460933156,35.88020046093315,0.0,0.0,1
0.0066562499999989,868058.0,0.0,5.0,1.0,0.001864,2.05,0.89854,8.09352,8.09352,8.086863750000001,8.09352,0.0,0.0,1
0.0040197916102747,32420.0,390886412.0,3.0,3.0,0.053152,0.487912,0.322914,0.041431,0.243191,0.9687433,0.9727630916102749,0.0,0.0,1
0.0017220000000008,91364.0,219089360.571429,1.0,7.0,0.1,20.464723,10.282362,0.5,2.938064,20.5647232,20.5664452,0.0,0.0,1
0.0008610000000004,0.0,511222442.0,1.0,3.0,4.183431,4.183431,4.183431,0.5,1.394764,4.183431,4.184292,0.0,0.0,1
0.0011129999999999,0.0,511167596.333333,1.0,3.0,1.623347,1.623347,1.623347,0.024513,0.541487,1.62334677,1.62445977,0.0,0.0,1
0.0032195200000018,21700.2,300085214.6,5.0,4.0,0.0335,16.93122,7.054961,0.1,7.055605,35.27480534,35.27802486,0.0,0.0,1
0.0019740000000001,425479.5,219081793.285714,2.0,6.0,0.325397,2.4,1.362698,0.01,0.389624,2.72539654,2.72737054,0.0,0.0,1
7.350000000005963e-05,0.0,551260976.0,1.0,2.0,1.499926,1.499926,1.499926,0.5,0.75,1.4999265,1.5,0.0,0.0,1
0.000483,0.0,191709532.625,1.0,8.0,7.502116,7.502116,7.502116,0.001296,0.937825,7.50211572,7.50259872,0.0,0.0,1
0.00552141,0.0,0.0,1.0,1.0,10.615271,32.56,32.56,32.565521,32.565521,32.56,32.56552141,0.0,0.0,1
37.81580507,0.0,551260976.0,0.0,2.0,0.0,0.0,0.0,0.989,18.907903,0.0,37.81580507,0.0,0.0,1
0.0004409999999999,0.0,0.0,1.0,1.0,2.499559,2.499559,2.499559,2.5,2.5,2.499559,2.5,0.0,0.0,1
0.0039999999999995,0.0,377218159.25,1.0,4.0,5.36,5.36,5.36,0.007,1.341,5.36,5.364,0.0,0.0,1
0.005472753889574,274793.68,79343080.052632,25.0,16.0,0.0,11.7,0.475364,0.002122,0.625767,11.884105394557915,11.88957814844749,0.0,0.0,1
-51.77678690368144,13256.493827,83736354.222222,31.0,14.0,0.0,54.0,6.970235,0.008789,28.108866,564.5889999999999,505.95958574754457,0.0,0.0,1
0.0037799090000003,3903.875,377170155.75,3.0,2.0,0.0,1.256458,0.293163,0.010132,0.587271,2.3453050417595005,2.349084950759501,0.0,0.0,1
-51.77678690368144,4350.75,27497836.872727,116.0,51.0,0.0,34.0,1.069928,0.003651,7.263827,684.7541409920981,399.5104657201203,0.0,0.0,1
0.0008820000000042,868058.0,137059532.818182,2.0,11.0,0.01,24.440118,12.225059,0.1,2.222818,24.450118,24.451000000000004,0.0,0.0,1
-2.495939240865834,230094.648,25721020.766667,91.0,48.0,0.0,3.0,0.182036,0.000842,0.337642,22.754463843072223,20.25852460220639,0.0,0.0,1
-0.4946450000000002,251690.75,63807208.5,4.0,24.0,0.021735,5.86,4.119579,0.02396,0.665986,16.4783148417168,15.983669841716798,0.0,0.0,1
0.0127468529999532,5177.095238,115517295.230769,18.0,10.0,0.0,257.0,12.770167,0.093259,20.629712,268.1735093913759,268.18625624437584,0.0,0.0,1
0.0056263199999992,77716.6,301491726.8,4.0,2.0,0.0,2.205,0.892125,0.032859,0.89325,4.4606254000000005,4.46625172,0.0,0.0,1
0.0113000000000003,181829.0,551260976.0,2.0,2.0,0.18,3.9987,2.08935,0.19,2.095,4.1787,4.19,0.0,0.0,1
-1.5590526220496423,52670.571429,191328765.625,5.0,6.0,0.0,7.389,1.292713,0.054125,0.936243,9.048994066907168,7.489941444857526,0.0,0.0,1
0.087312518999397,9725.054348,17547573.418605,84.0,80.0,0.0,257.0,13.007421,0.099759,13.915931,1196.6827258971068,1196.7700384161062,0.0,0.0,1
-13.807619550031603,84756.421053,85560862.777778,11.0,16.0,0.0,35.36,2.594173,0.01,1.971204,49.28928437503161,35.48166482500001,0.0,0.0,1
0.0055860000002212,381689.166667,61162119.84,4.0,20.0,10.0,257.0,50.499508,0.000543,97.982242,1739.8886351514464,2001.0,0.0,0.0,1
0.108476094230415,868058.0,50016537.419355,12.0,12.0,0.0,8.6,0.7225,0.004805,0.283177,8.67,8.778476094230415,0.0,0.0,1
0.1173049333952889,280744.521739,76585909.45,22.0,20.0,0.0,38.7,1.685217,0.007492,1.943865,38.760000000000005,38.877304933395294,0.0,0.0,1
0.0233335617796188,868058.0,20648492.932432,14.0,73.0,0.0,1.3,0.17412,0.000448,0.040316,2.9600469316607927,2.9833804934404116,0.0,0.0,1
0.1102,0.0,20893.571429,0.0,6.0,0.0,0.0,0.0,0.0,0.015743,0.0,0.1102,0.0,1.0,1
0.0004409999999999,0.0,0.0,1.0,1.0,0.094156,0.094156,0.094156,0.094597,0.094597,0.0941555533606865,0.0945965533606865,0.0,0.0,1
1.671011,0.0,118183.45,0.0,16.0,0.0,0.0,0.0,0.0,0.083551,0.0,1.671011,0.0,1.0,1
0.00125,489963.285714,511139113.0,5.0,3.0,0.0,0.2,0.031036,0.0075,0.072833,0.21725,0.2185,0.0,0.0,1
0.0222234359999973,5765.428571,551260976.0,5.0,1.0,0.0,13.7,3.960151,0.043277,13.871639,27.72105384529987,27.74327728129987,0.0,0.0,1
0.0016379999999998,68.0,383696747.0,1.0,2.0,0.0,89.999979,22.74914,0.9982,22.74955,90.996562,90.9982,0.0,0.0,1
0.3376164960000025,840702.079545,128327163.5,66.0,10.0,0.0,35.0,0.445677,0.152147,3.296434,39.21959353820992,39.55721003420992,0.0,0.0,1
4.297838539528677,0.0,53962.747807,0.0,344.0,0.0,0.0,0.0,0.0,0.004713,0.0,4.297838539528677,0.0,1.0,1
-0.1136097742159805,17346.0,66719447.565217,2.0,20.0,6.15,26.5,16.325,0.005,1.414626,32.65,32.53639022578402,0.0,0.0,1
0.02690671,0.0,219214863.428571,1.0,7.0,2.74,2.74,2.74,0.005,0.395272,2.74,2.76690671,0.0,0.0,1
0.1675113630564902,868058.0,257973352.666667,39.0,2.0,0.0,0.5,0.014,0.003468,0.144585,0.7,0.8675113630564902,0.0,0.0,1
0.0008610000000004,0.0,383650999.5,1.0,4.0,3.052604,3.052604,3.052604,0.5,0.763366,3.05260382,3.0534648200000003,0.0,0.0,1
0.000861,0.0,551260976.0,1.0,2.0,0.119508,0.119508,0.119508,0.001,0.060185,0.11950803,0.12036903,0.0,0.0,1
1.0129038903466778,474381.015228,3218571.188912,116.0,344.0,0.0,100.0,0.736847,0.000662,0.300147,145.15888999999996,146.17179389034663,0.0,0.0,1
1.1398794916609871,586834.78341,16658362.282609,116.0,87.0,0.0,0.6,0.006757,0.000198,0.028328,1.4662700000000004,2.6061494916609877,0.0,0.0,1
-9.996131375000004,4595.727273,383696815.0,10.0,1.0,0.992693,10.0,9.181154,0.0,22.74914,100.992693375,90.996562,0.0,0.0,1
-0.248,0.0,0.0,1.0,1.0,0.248,0.248,0.248,0.0,0.0,0.248,0.0,0.0,0.0,1
-0.2096342000000035,99976.184211,52836183.62069,11.0,23.0,0.0,1.632463,0.318689,0.006,0.410364,12.11018563580532,11.900551435805315,0.0,0.0,1
0.1237270103992536,63202.214724,20843856.564103,114.0,58.0,0.0,3.535904,0.040146,2.5e-05,0.08548,6.543738777142334,6.6674657875415875,0.0,0.0,1
0.0010500000000002,0.0,219277541.142857,1.0,7.0,4.568595,4.568595,4.568595,0.002449,0.652806,4.5685953,4.5696453,0.0,0.0,1
0.0004218899999999,279334.0,551260976.0,2.0,1.0,0.019416,0.480162,0.249789,0.25,0.25,0.49957811,0.5,0.0,0.0,1
0.001848,68304.5,508882297.333333,3.0,3.0,0.032245,0.166873,0.099538,0.1,0.133333,0.398152,0.4,0.0,0.0,1
0.0015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0015,0.0,0.0,1
-11.805954727358298,64045.2,0.0,12.0,1.0,0.0,8.0,0.792052,0.074828,0.074828,11.880782517358298,0.07482779,0.0,0.0,1
0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.005,0.0,0.005,0.0,0.0,1
0.0013229999999975,39038.333333,34924795.813953,1.0,41.0,1.0,8.676898,4.892299,0.005,0.341354,14.676898093,14.678221092999998,0.0,0.0,1
0.1055976615060034,9882.705323,5297678.598592,116.0,103.0,0.0,0.5,0.003638,0.0,0.00711,1.9135243277370635,2.019121989243067,0.0,0.0,1
0.000483,0.0,551260976.0,1.0,2.0,2.953645,2.953645,2.953645,0.5,1.477064,2.95364531,2.95412831,0.0,0.0,1
8.399999995845064e-05,0.0,60355675.28,1.0,23.0,10.615271,257.0,50.499508,0.791556,13.995207,349.88010096514773,349.8801849651477,0.0,0.0,1
9.240000000021452e-05,0.0,255759112.0,1.0,6.0,2.518849,2.518849,2.518849,0.152149,0.419824,2.51884922,2.51894162,0.0,0.0,1
0.000419999999849,0.0,215567380.714286,1.0,7.0,10.615271,257.0,50.499508,101.0,101.0,1739.8886351514464,1995.4764708535292,0.0,0.0,1
0.0005232049426524,0.0,150898828.6,1.0,9.0,10.615271,16.949,16.949,0.000339,1.694952,16.949,16.949523204942654,0.0,0.0,1
0.00021,0.0,551260976.0,1.0,2.0,3.079706,3.079706,3.079706,1.539916,1.539958,3.079706,3.079916,0.0,0.0,1
0.0948281309999998,6437.35,500560094.0,33.0,1.0,0.0,96.813501,2.485129,2.5,33.166667,99.405171869,99.5,0.0,0.0,1
0.000441,0.0,0.0,1.0,1.0,0.003677,0.003677,0.003677,0.004118,0.004118,0.003677,0.004118,0.0,0.0,1
0.779112464,0.0,377335479.75,0.0,4.0,0.0,0.0,0.0,0.001,0.194778,0.0,0.779112464,0.0,0.0,1
0.02239034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02239,0.02239,0.0,0.02239034,0.0,0.0,1
0.0051659999999991,654128.833333,153397860.9,6.0,10.0,0.02036,3.793765,0.735687,0.041234,0.441929,4.41412486,4.419290859999999,0.0,0.0,1
0.0048121599999999,378154.714286,169813852.666667,7.0,7.0,0.0,0.514,0.122847,0.001244,0.19163,1.71986,1.72467216,0.0,0.0,1
0.001722,180882.0,511265181.0,1.0,3.0,0.009139,4.989139,2.499139,0.01,1.666667,4.998278,5.0,0.0,0.0,1
0.0159219999999979,868058.0,551260976.0,3.0,2.0,0.1,5.3,2.668519,0.69,5.345,10.674078000000002,10.69,0.0,0.0,1
0.0030931008999999,172361.0,256696845.5,11.0,6.0,0.0,0.0003,0.000187,0.000259,0.000859,0.002059,0.0051521009,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.000861,0.0,0.0,1.0,1.0,1.040064,1.040064,1.040064,1.040925,1.040925,1.04006385,1.04092485,0.0,0.0,1
0.0144437407286375,364574.0,100631764.6,2.0,12.0,10.615271,34.224,34.217,0.1,4.56323,68.434,68.44844374072864,0.0,0.0,1
0.0008609999999995,0.0,127777442.416667,1.0,11.0,7.6224,7.6224,7.6224,0.5,0.635272,7.6223995,7.6232605,0.0,0.0,1
0.000861,0.0,511013919.666667,1.0,3.0,2.03733,2.03733,2.03733,0.5,0.679397,2.03732955,2.03819055,0.0,0.0,1
0.0248880999999983,868058.0,191615861.625,3.0,6.0,2.0,7.0,4.473333,0.49,1.680611,13.42,13.444888099999998,0.0,0.0,1
0.0008819999999998,367634.0,503167778.333333,2.0,3.0,1.499559,4.199559,2.849559,1.5,1.9,5.699118,5.7,0.0,0.0,1
0.199780859999997,868058.0,90170630.117647,7.0,10.0,0.01052,10.0,1.49348,0.0005,0.626714,10.45436,10.654140859999998,0.0,0.0,1
0.0018479999999999,27753.25,0.0,4.0,1.0,0.01617,0.837411,0.247038,0.99,0.99,0.988152,0.99,0.0,0.0,1
0.0007349999999999,0.0,551260976.0,1.0,2.0,0.503183,0.503183,0.503183,0.003918,0.251959,0.50318313,0.50391813,0.0,0.0,1
0.0012180000000001,0.0,383176000.5,1.0,4.0,2.851586,2.851586,2.851586,0.01,0.713201,2.85158613,2.85280413,0.0,0.0,1
0.0109489136671785,182355.0,551260976.0,15.0,1.0,0.0,0.009051,0.000453,0.01,0.01,0.0090510863328214,0.02,0.0,0.0,1
0.1,0.0,551260976.0,1.0,2.0,2.4,2.4,2.4,1.0,1.25,2.4,2.5,0.0,0.0,1
0.000105,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.000105,1.000105,1.0,1.000105,0.0,0.0,1
0.0114772685760309,868058.0,551260976.0,3.0,2.0,0.028289,5.62,1.957336,2.0,2.941743,5.872007731423969,5.883485,0.0,0.0,1
0.0127950395292089,259094.714286,551260976.0,7.0,2.0,4.91,39.81,22.73,1.0,79.561398,159.11,159.12279503952922,0.0,0.0,1
-7.063234369999996,2797.972603,43179879.171429,16.0,11.0,0.0,6.9,0.747663,0.00514,1.357604,54.57937892,47.51614455000001,0.0,0.0,1
6.300299997974435e-05,0.0,0.0,1.0,1.0,10.615271,257.0,50.499508,101.0,101.0,439.267936997,439.268,0.0,0.0,1
-51.77678690368144,140.678445,12480511.082645,84.0,117.0,0.0,245.764073,2.072276,0.007729,3.467606,586.4540734221399,419.5803335248595,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0631534959099999,868058.0,384413786.0,14.0,4.0,0.0,1.7,0.138069,0.03807,0.533546,2.071031360698794,2.134184856608794,0.0,0.0,1
-5.924475611472923,148184.391304,255577383.166667,14.0,6.0,0.0,6.726638,0.294636,0.013656,0.142027,6.7766376912611825,0.8521620797882596,0.0,0.0,1
-42.41159039925567,42.62069,41946179.25,17.0,36.0,0.0,134.49,2.318793,0.017471,2.557734,134.49,92.07840960074434,0.0,0.0,1
6.510000000004013e-05,0.0,0.0,1.0,1.0,0.578899,0.578899,0.578899,0.578965,0.578965,0.57889945,0.57896455,0.0,0.0,1
0.0073661999999998,84189.692308,383636270.75,11.0,3.0,6.8e-05,4.0,0.557972,0.001,1.81525,7.253633799999999,7.260999999999999,0.0,0.0,1
0.0005000000000006,0.0,377545785.0,1.0,4.0,8.3315,8.3315,8.3315,0.032,2.083,8.3315,8.332,0.0,0.0,1
0.019061171650037,2959.138298,22256623.362319,3.0,46.0,0.0,25.0,0.64612,0.1,0.880498,60.735299999999995,60.75436117165003,0.0,0.0,1
-10.072961190564946,49864.015625,45150254.029412,32.0,29.0,0.0,35.0,0.746587,0.009808,1.109077,47.78159062023283,37.70862942966789,0.0,0.0,1
0.0005797899999997,560143.5,384211580.0,2.0,4.0,0.0,2.602197,1.301098,0.170334,0.650694,2.602196518974198,2.6027763089741978,0.0,0.0,1
0.0001270500000005,94257.0,307158391.8,1.0,5.0,0.521083,3.747687,2.134385,0.5,0.85378,4.26877048,4.26889753,0.0,0.0,1
0.0125332999999998,938.6,116765687.923077,1.0,12.0,0.191667,0.79895,0.481493,0.02,0.186154,2.4074667000000005,2.4200000000000004,0.0,0.0,1
